,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,E_coli_0h_1,E_coli_0h_2,E_coli_0h_3,E_coli_24h_1,E_coli_24h_2,E_coli_24h_3,E_coli_4h_1,E_coli_4h_2,E_coli_4h_3,E_coli_8h_1,E_coli_8h_2,E_coli_8h_3
BasR,0.4128018956425613,0.7034784611689411,-0.4140166059037596,-0.2754408932503193,0.284361928051273,0.174461980866126,1.410796583807154,0.6706383852510974,0.122322844274046,-0.9449414402092692,-0.9779198895148224,0.1855285708300729,-2.002905840666711,-4.535071021206577,-3.504629757399207,1.430305451231073,2.2823683400448624,1.9460538700182093,-2.9742679093946065,-2.686876748614465,-3.484887060641181,-1.237150715343369,-1.4974940463507682,-1.1869969802352325,-0.8552786591208476,-0.8022970634620292,-1.827260532816731,0.4666468449796791,0.3392452541979123,0.7739019824757035,1.607122542395157,1.7421067613206744,1.0162954907164126,0.4305892086268204,0.4254870455582398,1.388332553398318,-1.188731665817638,0.532892997530994,-1.6103788625816529,1.3957734946275178,1.6402984761761972,1.593179259091459,1.2886073133281604,-0.0425408698788887,0.1749504912163482,-0.4373725144650683,-1.1050158656240292,-0.2764653223584338
Sulfoquinovose,-1.7198269354621007,-1.4230723979074924,-0.9092419948270428,-0.4458756302105782,-0.2883815271989094,-0.1144403906939964,-0.5543865288074183,-0.3194852991269848,-0.1306563747990982,-0.7019034912007012,-1.0793923481980352,-0.6814311800192345,0.3064093314855828,0.1357036841087471,-0.497405131800203,-0.0356551302554826,-0.6363866008856173,-0.5037836358805562,-1.2671332838735831,-0.2374459852534688,0.2897022803176501,2.2019397777777625,0.5371493431231128,-0.6020792588925135,-0.4261710498647589,0.0301486352844184,-0.8385862153382639,0.2534140173200154,-0.5241109924965202,0.4113937515503851,-0.1166149781754135,0.0496671516009361,0.115016282294296,-0.923258473654882,-1.4014312050200854,-0.6804522827683723,-1.2000675789332815,-1.1623799005680158,0.9967511231481108,-0.6091784521302852,-0.9347948227577608,-0.4227295862990812,-0.3466745946771674,-0.2986146029369714,0.384717591566918,-0.9677818888642804,-1.1903969605260118,-0.7410842128265658
RpoS,13.22836490622568,17.730276254990837,2.3975499751965508,37.588935760539385,38.069591701508756,37.008874738765726,32.5109937234209,29.375919710079334,18.013719922531813,33.05189635515605,32.252997643422425,34.21326237206662,-2.8529598991997496,1.383678825975604,5.045282475408619,37.32524266143139,37.8641936372116,38.56570231962839,11.821363825503168,13.098709697792655,-0.7450578293714791,12.646122069385976,6.00710101739136,14.501276822539317,7.000911332866078,14.42179158653476,-5.377571311420997,38.464271147483885,38.787477644017656,36.714250562081645,34.13374270329052,34.53961783022601,24.234995111873175,36.890397474778055,35.256932024559404,35.204416790262684,2.532381108007531,19.793818684879223,11.657719406294623,37.44214618092106,37.11995532568155,36.65787336020912,32.53074551563392,28.018171177576626,19.033479528830235,31.73740288924481,32.518642938225895,32.42309367868772
lsrB KO,0.0515498967273629,0.5849597163048659,-0.1518368081830018,-0.5857547515658572,-0.3215871496702109,-0.7177468595383842,1.202999956535571,0.7144242664071279,0.0924043489080695,0.560505398785507,0.7659430245735348,0.418542985400061,-1.5426356360310085,-1.080215300547249,1.0128060580565372,0.7199757504079733,0.4091205900192851,-0.6839634828689424,-0.3423889129828126,0.1434830294142895,-1.5305652726553742,0.5143526840271745,1.2405720854339122,1.6356654423560624,-0.4700471409724172,-0.2179069300894365,-1.646936445832366,0.0712041771579602,0.0838758965955643,-0.1831808323896427,1.5282757699640463,1.6752350253114872,0.164046001654306,0.7993006311742029,0.815433337984115,0.2845075815002126,-0.523930536559158,-0.163308165916399,-0.0547538356183501,0.1408034007640113,0.0801877114739202,0.4280634640227013,0.9332818290658964,0.5778977596773984,0.2444648859633376,0.0691613658870879,0.6009774035558061,0.2379641757238308
UC-1,-3.004750931759018,-1.5630996188778528,-2.9714449261714604,4.338133185025594,4.615247737700592,4.204505404076776,2.2634728119191654,2.323042907370837,-1.282479257463992,1.6327257244119728,1.9944560148788528,1.660927754217571,-1.274939489268008,-6.9505414037125375,-5.131371628209049,3.6018674617975983,2.6115416606698028,3.569769061446191,-3.2194561346075425,-0.4739691523688426,-4.886265561746379,0.7603742508068574,-3.7658434383389,-1.7404243968941997,-1.952916434043727,-0.6693402718057192,-3.2885809913961213,5.04532344499608,4.413462561531082,2.970276350373207,3.3062137240562395,3.74823980045452,0.9470703316006002,4.192960000769948,2.441113502717359,2.3907010779535134,-2.554703041314568,-1.211073064531491,-0.8545263224680503,4.129742814819454,3.596708644044469,2.7976563182861063,2.374944142040952,2.2309409360495653,-0.1734651942234455,1.563942343154923,1.137651643054343,0.0051844425881241
Fur-1,0.0540277840181797,-1.7226766397359037,1.2841407188866227,3.5013806358668145,2.878658594073636,3.828529494353768,-1.4822714838933684,-2.4444615405811554,2.689713230425117,-2.103013501955516,-1.795818544257402,-1.5561012870865576,-3.1153503828157385,-3.31819297583646,-3.177706336236651,2.7635314099775017,1.5165318300435504,3.856825954278156,-0.8837888355597099,-2.7999960627044747,-3.7820340894798687,-2.1464965254772923,-1.7972623408905908,-1.654388431805426,-2.626395584726645,-2.0407969492767872,-1.897013123324965,4.111702904174088,3.4968082685124995,4.455960275027806,-0.6712165035828225,-0.7029684464334576,-2.67985314391868,-1.6928814920242736,-1.791696581004557,-1.7208310112428644,-2.327056867816181,-1.1393146150028397,-1.7462605920046816,4.020237333221731,3.614708511101893,3.036309953469853,-1.7686708789220162,-2.4897328749657968,0.1072521900157303,-2.220413047340138,-1.8840119886946567,-0.7817856315934595
ykgR,-1.1989193458157072,-1.0341359957807017,-1.465138901339249,0.034557188072399,0.0397091573229947,-0.1316276943717443,-0.2642297693264602,-0.6430976709278688,-1.0449337706842765,-0.4435252181037861,-0.5031585328823627,-0.2101391858674781,-0.1631385397751114,0.1073007918145434,-0.3044601356699948,-0.588439759516916,-0.3763934042382676,0.7832397041686717,1.2374566978485897,-0.9023605075963296,0.5102328868907515,-0.4785937002732771,-1.1816844485585771,-0.0520175573972625,-1.409958447184279,-1.1954917251423272,-1.225767616572058,0.12086282351969,0.2192182720817344,0.7176339550670765,-0.0763905076223743,-0.0232622240024759,-0.8052076118212664,-0.2252087089995045,-0.2900096005569684,-0.0206896749954277,-1.094066678379542,-0.9154006508941398,-2.054815171194288,0.4043529335050578,0.3206367633067701,0.2433507470630557,-0.3622813287979794,-0.9763565122132256,-0.923663879463425,-0.7989322036389925,-0.6978162820305351,-0.2288814496930276
Sulfate,-0.7085119125927802,-0.8911720787024207,-1.055222595140686,0.9910817505023872,1.17999409618657,1.1274655019235322,-0.1034264985698993,-0.4804608689015713,-1.209206172458859,0.5592474220701062,0.2035053666689212,0.5793063668436035,-3.1257409248873653,-1.6772157353370902,-2.929424172566206,0.3096536107971609,0.6592632439814974,0.4608193449866802,-1.662883176646894,-3.1128685823150337,-3.702513352577685,-2.378185864114258,-1.8895752810212525,-2.1329595646439627,-1.0406265229014453,-1.5486620989369937,-1.26612599203942,1.6047722239099271,1.141958788382364,1.3084934105052497,-0.0951835413028898,-0.1207377210466409,-1.1231250815881872,0.9344420248048664,0.5145511347064364,0.9491774708453918,-0.4403455742553513,-1.2034455559522,-0.5146921001383188,1.8694437839179776,1.8749432429013264,1.561009479758842,-0.2085196686591693,-0.84884147189486,-1.1442181987064992,0.1152879848181871,0.1575596666744333,0.6695194657028039
ypaB,-1.7883883550522557,-1.106803933302242,-1.3493189797456595,0.7728562470276534,0.5858566150774145,0.5462370552133936,-1.1585988665137186,-0.9062928548895108,-2.569659240990956,-0.2876230335081391,-0.5204064484188778,-0.4240557406300316,-0.603805137794241,-2.3743675681030854,-0.7548696159712549,-0.3299698542885064,0.0607129555369342,1.1691102272968894,-0.7174540466564419,-1.0988730582376045,-0.5097099121074252,-1.580541337357692,-2.500990983773619,-1.4915993271002257,-1.897652832690096,-1.7778813465103616,-1.6392510245938552,0.904798339268274,1.717732805474827,1.5978161589902966,-0.4998192686998139,0.0232970487247693,-1.1904546939610745,0.0245941928082853,-0.2743415293969342,0.1025656480727028,-1.5211172997481994,-1.437463201509382,-0.4379013518798739,0.7350421839816077,0.4665353286248851,0.2785242269058975,-0.5167558353259816,-0.9611944887445822,-1.7578916561249054,-0.8054649419032216,-0.38567191209003,-0.3213560105856032
Fur-2,1.039541470629675,-2.584350554619478,2.0056596577493617,6.937821880337856,6.277732336859567,7.466791086226049,-4.088101321228145,-4.650142633735204,3.7678279119246607,-2.061100541403317,-1.2221713485570902,0.3241405645717005,-7.8571395545022895,-2.0791738663105424,-5.545142058806973,7.045167571953904,7.140599006875489,8.014545383682782,-3.6945829086299584,-1.9711903283171133,-7.143672529307802,-6.324622899417211,-4.060959628802802,-6.728910697470351,-3.118530874024932,-4.9994930550924135,-1.5624432558935537,6.869637497809983,6.762107897726651,7.5519634410506065,-2.1231560166892454,-3.2955831746490105,-3.449204604477304,-0.2720455272467937,0.2346509983922936,-0.5138721342251882,-1.945244134436237,-3.757207477471104,-3.1039426691458747,8.432539193730733,7.8683139877825,8.394807217476794,-4.278555287128262,-5.4907861949599415,0.5083832044275736,-1.399043231398892,-0.9627771378541792,1.4626614774233349
Magnesium,1.189980682365455,1.4931323945013528,2.696398593386917,-2.024521989081564,-1.6726547877263442,-1.4480336283860422,-1.4504020300888516,-0.6162777078079067,1.6292964245605477,-1.9069970429386376,-1.744685668979575,-1.1913501237032276,4.234696657509987,4.189389995610224,5.073962836604094,-1.3101906399677516,-0.8172436119718006,-1.9401915460145176,6.458142291658708,4.033941476405808,1.7038020178419957,2.3443609617312986,3.0869820721813848,2.683945515518925,-0.0319414972735919,0.3290389324210705,1.891002057143406,-2.242287182501604,-2.188829269408025,-0.9640512803990272,-1.3861522266757271,-1.3521752643772964,0.9611806972525384,-2.0364946950223928,-1.904870834305328,-1.9324045647297348,1.404282717877754,0.1641332707931032,0.4267739224477821,-1.666526105057388,-1.3104714514730975,-1.5796630052236291,-1.4365336942000222,-0.4517040530740858,2.2841157189070382,-1.9076893854958683,-1.9926052048606249,-1.6364776611838543
Nitrate/Nitrite,-0.1637066876840986,-0.6688410082311995,-0.3258842550702935,0.4444341642005235,0.5703389641410987,0.1866996018012546,-1.0282059136673234,-0.210191023255935,0.8404591351476236,0.7851087303607694,0.9581719126662736,0.917728586486302,1.8070227610661216,1.137277209514832,0.771091383908561,-0.5045126994097684,0.7176945326330644,0.448500770419469,3.666271732466927,-0.965605496550728,-0.17684516433973,0.4893563031135836,1.0340674666085108,2.0205232324444946,-0.3092989618362743,-0.9295901477891388,0.0851233704012202,0.2867696837678994,0.0352715224155102,0.5167209097396743,-1.563971698467956,-0.5083148993445168,-0.3028059842566549,0.4812132490537436,0.4238266193691763,-0.0423908667912435,1.0667939717830466,-0.4050807981113267,-1.9537214784412769,0.7222491919768361,0.8028250913445117,0.561076853624144,-1.0185791606335477,-1.000185951317388,0.4421404248149231,0.4234187595194878,0.8676518504859226,1.939454135447407
glrR KO,-0.8691088673958425,-0.4092849127982841,-1.412289860840075,1.5954483249107834,1.753605421522733,1.9729455442369808,0.5025318664052913,0.2220826439093124,-0.988468370881947,0.5285072301745517,0.6431179743041788,0.766756424926037,-1.5641679377795696,-0.3537780768634951,-1.88476352713797,1.0327541419979551,1.1212294234042253,1.2720346397784748,-2.0787660922975224,-1.739632188740528,-1.7726198601129142,-0.7531508776224426,-1.7477238610867982,-0.6457266137659599,-1.9842102657152343,-1.089000000242465,-3.1063344172442906,1.612132072389091,2.1208726491181262,1.335485617516322,0.4563851433835755,0.5874803197627378,-0.4390932631813832,1.0715324951595226,0.8358086654324363,0.8503355681778284,-1.808628370687704,-0.8750294233897202,-1.106634997886335,2.098780464985233,1.6298891712433043,1.2909712384078649,0.3663102306205891,0.1767302053022706,-0.9825930401299832,0.2527307737475582,0.6135478441058604,0.3382339897135979
Fnr-1,0.8772476854662756,2.928187742633854,-0.3366693742356603,-3.928221028852181,-4.197871681312413,-4.855988619180828,0.6632837689497663,0.3230375073256217,3.282201883198662,-2.8863024180589,-2.766203350185873,-2.5383442022013347,4.963476910233212,2.736201765655976,5.197448258428523,-4.647182231348739,-4.353114329800474,-5.274980090440062,1.3583458996766449,3.559087368588341,7.101415879527189,4.819745949796081,3.021120406257202,3.531084665150528,4.047089195702408,4.248915668101866,4.735070000575116,-4.386005711985788,-4.644259235876555,-6.260301093380915,-0.2864121143031677,-0.5093239051847014,2.9708203620252807,-3.5212706188469625,-2.936420960743297,-3.166711152875073,3.3326816610211583,4.884037820122339,5.61751233213906,-6.1560869890058445,-6.546781857690446,-7.066696597537051,0.6340659210176726,1.4834531133886553,3.4873129691004343,-1.839107515564394,-2.605781505754719,-3.5352480663203107
Pyrimidine,-0.840433522187884,-0.7241940401904312,-1.2760614432873565,-5.131329093493768,-6.066185061095192,-5.984623564463257,1.1361520472349076,3.7752702147163735,4.011708666115098,5.059135077187236,4.511284298735182,5.601292996842007,2.8694133627428684,0.0468052833615353,5.876759727160888,-5.545838852197074,-5.481352947386348,-4.106105505166089,0.8350718924152394,0.2040061970774025,3.029964387522331,0.3925501222280937,1.05905859718084,1.6386406510590077,-0.1950977368678646,-1.094759323591425,1.209919083898765,-5.043100114115863,-5.053425296181302,-5.420096494322571,-2.798817752250144,-2.08983153238072,6.434719870702111,-5.360439380522794,-4.435476266303468,-4.906329184023676,-1.6840949964492775,-0.6750978872871467,0.3499288628135358,-5.188189309335431,-5.375468296523394,-5.9715708875209295,1.388059496300836,4.577587958967609,3.5982293644899954,5.739462300937834,4.7034385004502575,6.523255994798691
Zinc-2,0.6415581066588119,0.5048285336008393,1.870033432962248,1.1195580877964393,1.1098877033573276,1.5965117550674557,-1.3691100276966526,-1.498508459445718,-1.8717564879983173,-0.3683116175611441,-0.3088684672546409,-0.6071864860060134,1.7618317259535838,0.3583519534278219,-0.4314236129509129,0.5949749657972607,-0.4161510583931119,0.5721358046475226,-3.032533567690315,0.9526087342144924,-0.2071113158694394,1.175466206701446,-0.1471637636119118,1.2938663020544598,1.0205421749346424,1.5199010563762143,2.23931948192587,0.9270093560768627,0.4608742192566429,0.1695686102720492,-0.1052738368001748,-0.8577630204556478,-1.099706389733235,0.8534856333034793,0.3904878780648712,0.8415319275827652,0.1099062092659239,0.5892998801027531,3.3283789654838056,0.1349826814065645,-0.0897984242469957,-0.1272260753761761,-0.9206261218088736,-0.7630080924562291,-1.2513522234643977,-0.4687030298712893,-0.3190505351969864,-0.7410140433534105
NRZ,0.3260687519430979,0.4471210132538673,-1.5865849820000486,-1.7521832657433922,-1.3416242955592417,-2.2052312987240086,2.598503430506504,1.1569013465818676,-2.107589018091049,2.6746873619730698,2.6788498318779803,3.261564479906426,-3.1079961891678067,-2.4649191915769726,-5.399726851769927,0.1873310913539905,0.8156152754943627,-0.4974389778955798,-2.677108558971,-5.31154319133093,-5.323498990490744,-1.504459075711314,-2.8195199033376626,-3.2383281736192475,-1.4177058045025943,-0.1567197037931659,-4.524335038327109,-2.285452074646116,-1.8885277760344727,-2.542996158757974,3.3117664055794087,3.380656536338412,0.7327688504509026,2.660492046140705,2.901832843880301,3.290176739216842,-2.404619195117534,0.3427361599369639,-0.8198374245793831,-2.3138685920432955,-1.0816009143404566,-0.9704219688217864,2.8417274498482907,0.2998726352541675,-1.4411080583534717,2.6439404088542324,2.7703690658666886,2.7634874627036385
nquinone ALE 3,-2.933654004667785,-1.879873927098272,-3.4494885100709487,0.5041729679893141,-0.6071779962851447,-0.4604952516513756,0.5131405665754879,0.0891271137758876,-2.2289915454328573,1.801306969116054,1.228134661175098,1.996401417499908,-4.392946954105391,-4.576213192273608,-3.050037398679877,0.0624527179643844,-0.1216579741989276,0.8295581134604622,-7.899562559055325,-2.7681379152745524,-7.02481702380339,-0.7945064771023812,-3.186769278995791,-1.799407291477439,-1.3937290319813505,-0.4220038183172965,-1.7847850676507984,1.270580350049407,0.1323022427194061,-0.3093571943961075,2.132621723962438,2.2431302189138407,-1.0339392053538017,0.9164145249124408,0.7947469947217227,1.3578982002391935,-3.1693344043145046,-3.6796964770701255,-0.5223744638741235,-1.013253409396834,-1.4481734691078354,-1.6478791478710326,0.3892070405358483,-0.2123809095581397,-2.174135316109928,1.2595255001292212,1.714360038575896,2.945841097289572
RpoE,-0.4346369534842208,-0.0870274756810572,0.0122723822874888,0.090441938244769,0.3767122872141837,-0.001212076764075,1.807526612913669,1.7648084135706052,2.8979778182192644,0.8672779948812586,0.8356981400655483,0.7508751331861472,-2.8036504788515275,-0.258430462414537,-1.0927745881195683,0.0507970544737426,0.370124899409634,0.0337742191104184,-0.0544756846580392,-0.2451839887494603,-0.0516763601723897,-0.8791583434938954,-0.7750612206487641,-0.3746517111346742,1.950830629885298,0.6733738930676009,0.2007854609112814,-0.014348149379459,0.5379390694040871,0.4358094329142223,-0.4373640068703842,-0.5230614181059781,3.045664266125498,0.5128117969316481,0.6510211282263546,1.0036690617543038,0.8939819057763884,1.2636061829346312,2.420582640442112,1.1551655855553913,1.331746410045669,1.103721376041204,1.704871381453543,2.569709382219267,3.456076239482711,1.3081855325259857,0.8359507305545992,0.6795780301861336
Cellulose,-1.7221324540342704,0.2636035154687728,-3.245792871912057,-0.7297756056996942,-0.2917660681262696,0.1178310937730827,2.443719898404292,3.0452885586193688,-0.0004479455145629,-1.430413442963406,-0.867433185908105,-1.187035171550344,-1.0014525257154037,-0.9365021653976948,-1.425846743925166,-0.326107534047301,-0.8550110585926418,1.5886944179342986,1.086162989738555,0.034798863307087,-0.1922452892456232,2.131663189134683,-0.662168737792144,3.262721685148996,-1.4230677194662873,0.4736649138687044,-4.073575784515736,0.6719279174960677,0.3188852209565991,0.2159312899154923,3.3281787141830623,4.193059747423583,0.4676273864296068,-0.297909251369605,-1.3083856420857978,-0.5450875013608737,-2.265432532163412,-1.951116173795238,-2.986112770413444,-1.3696880608063104,-0.3708101302627073,-0.5746263099531618,1.9722412555034048,1.825580718239056,0.8352338239961007,-2.4270252848719283,-1.9052790723053377,-3.294904752400298
Phosphate-1,4.672811480343319,1.863089070724148,0.5658193496466108,1.228672612321158,1.4357634687189684,0.8294133915897642,1.7236915246879592,1.917777130454608,-0.1620853731738631,1.524630585459993,1.3516793433750558,1.1617331010248455,-1.8931329884819683,-1.6840406624556463,-0.7001362519727601,0.6876420643175145,1.2620202073593558,-0.2753753177190604,-4.65296989615246,-2.097472067566016,0.5747590423459794,-0.7529886032838271,0.0602688097463294,0.0382592646650257,-0.4361022710461257,-0.4539163012599259,-2.0386225669402496,1.089850990542344,1.3714608668270498,-1.1504278776261363,1.194779801981519,1.6739438574033676,-0.588933447653417,1.825463202329967,1.306173905691145,1.692519212151354,-0.3719168323405353,0.7889699010928612,-0.4628400636815365,1.0892986011679873,0.9043007940977188,0.7996600168355971,1.865175133304267,1.5782839647087212,-0.3075286928951887,1.62151076355305,1.3183988808181275,1.0200509664284945
Salicylic Acid,1.548427769688303,1.1243216062962826,2.6496194972012708,0.4684457671341805,0.4220234085198076,1.6815335044018638,-0.5579897973087722,-0.2634160044837262,0.4648422674934714,-0.5372929839628886,-0.2519791794118895,0.1394387338271384,-2.169594832778721,-2.380479639245693,0.1258570774737785,0.742923411566625,-0.1676300445370331,1.19787694297899,-0.1656488650221624,-0.8454420394787838,0.950701540332918,-0.4338024810451298,-1.5257315996026029,0.2886112633243227,0.2989892674920658,0.3912865567270361,1.0542911064192622,0.7016416811987396,0.4452582362846529,1.537724633535875,-0.510795944195576,-0.6670495837079433,-0.0290965088558316,-0.2866140677527165,-0.3746967587458414,0.1339852056334365,-0.2217336806927522,0.7029703542804492,0.5820673700336307,0.4186824088233389,-0.3206635785857287,-0.4401005330854846,-0.6236784425893868,-0.6376319518779051,1.133458527504341,-0.0458268633203639,-0.4628953259549474,-0.4211426853997234
ymgI,-0.140938821239112,0.707533769891838,0.1877989688175576,0.0230762426145537,0.5843754596493893,0.048264967133153,-0.8093155633372489,-1.194743244734163,-0.369665651523958,-1.232830796076083,-1.3287147156018744,-1.074506380492497,-0.1404386500363151,-0.5724068508684832,-0.0826209566346714,-0.2644557866067341,-0.5050445149684483,0.4038567936220845,0.7859594315856968,-0.0867336110657398,0.1742922399026913,-1.287854157029802,-0.5332542031236502,-2.477381225385983,-1.1982566416110538,-1.1221548154657983,-0.5824202509687084,-0.0378061907401445,0.4533029907564566,1.1481889621495949,-1.36138705672384,-1.3338183582461511,-1.3276769378624986,-0.0067956915938952,-0.8290738714011123,0.0062199442009997,0.469993331614326,0.015611031934991,0.0922657285149548,0.0726249613828338,0.2664780579485816,-0.2106948916217773,-0.80209892336894,-1.3104855724920432,-0.6277911333747552,-1.674204739033884,-1.1306218154024328,-0.7223122159815826
Galactose,-0.555707644002516,-0.7030245488678397,-0.5941962887827834,-3.823173527733882,-3.7912884808674985,-3.7938461766173512,-0.2968053333948013,1.14201373939995,3.196062258495436,0.7118102541812855,0.0636891238179526,1.6348800288593142,-0.6601953249417752,-0.5977333005141905,0.3087873279709683,-2.596080935409131,-2.4519257168359587,-3.0564072143629897,0.9143915323108672,0.0045346174057283,0.3794519675019575,2.34785139117023,1.892293603857784,1.004619471657424,1.6494688185111093,0.4115662379898765,0.7477800235703658,-4.770272584154531,-4.018232056900454,-3.028822876121485,-0.4376300595219744,-0.4370839888088025,2.4268531819291823,-2.530634438017678,-1.7802480374294916,-1.5908387228959455,1.0522442654266546,0.866717186295616,0.8894017495419551,-3.112026439254956,-2.5181665747892072,-2.642732403971835,0.0336245287416595,1.930414712564141,3.1242146780301034,1.0073065949022846,0.3771485372472835,1.628994714283908
trxC Del,0.2113257124794104,0.640642667731984,1.4640087583070915,0.3095665831155265,0.1058451657107121,1.212751328269125,0.8260724105750729,0.7810401302607647,1.7917919031112624,-0.1687295446891014,-0.1066598303468508,-0.3551347084765645,0.9709766102556148,2.676039863171189,0.3768005633309663,0.5973870577982976,0.0473220477610347,1.5513200829110796,4.350766624654314,3.014243474995644,2.2220396993224703,1.1348391181393178,1.1710074627195846,2.4035372557825085,1.2756544187728658,1.526949865048074,1.7576212481493512,0.0006244819869078,0.0836251772750557,1.141637342599236,0.7913685999317543,0.6124504564468654,1.5152606155109147,0.3626304917977579,0.0546518268346989,0.0689393637288984,0.5836268428235434,-0.0505971564862766,1.2773328973529503,0.7586704599271075,0.5186171994123665,0.8123018603887284,0.5914105609570188,1.0614822235246866,1.8657527768870248,-0.2314254585258704,0.0548153373633518,-0.0611487651281904
ArcA,-7.715343767120925,-9.141231860489842,-5.821892833032278,5.393588900004003,4.946104742901531,5.207976540495047,6.277784625737218,6.226636419942677,0.8838358820973387,4.739569677655599,2.7844470806298816,5.485379046977365,-14.83843250172812,-7.072935275429147,-10.745794761055272,6.413898621805615,7.468458219690768,6.672157055830105,-5.371126002726034,-3.7032342463954815,-11.356373863445278,-2.5537153713662386,-3.809752824065773,-3.1683036540488336,-3.927372091088845,-4.685743980876846,-6.248225929506819,5.693741970017613,6.019099666025984,7.268294456354839,4.701803655689862,4.3667725103194845,-0.3897914758868184,3.378327930439437,3.055453780838504,3.386379554552005,-3.963689598021216,-10.8952831497781,-1.5698710067859365,5.094587587022479,5.704640492780646,6.052469915055833,5.737899409102992,6.58673865694404,1.2987531103267869,4.758154865052674,3.374342967832902,5.831226840346578
yceO,-1.757468954803289,-0.6475241843012749,-1.002461501925274,0.0160570961154221,0.2311333347761695,-0.4717862063256198,0.900828088627202,0.0834004122037478,-1.131432915571056,0.1672761428517137,0.5793803533231722,0.5353930224320377,-1.2897366074031211,-2.718109872519907,-0.7135016285816604,0.2345769260762514,0.1352968968803089,0.5864942330513248,-1.8297446046779176,-0.9922501175891468,2.0954798394126763,-0.4932824114236214,-0.7719133742920375,-0.3107476952872229,-1.7712971459666038,-1.98412893464429,-1.723066318930622,-0.3712542308404395,0.5220182881563837,0.1656763999002127,0.6932332721448813,1.2521379412684452,-0.4710771053000264,0.4844613232902726,0.9831442928537354,0.4158357702950727,-1.2184320727504545,-0.4504722517457952,-0.9846372940171702,0.0453543650131781,0.189221153642155,-0.4292916840955797,0.667049793870074,0.1766775833779709,-0.9966154977568004,-0.0151463254848375,0.7574685966402126,0.5462782061346552
Potassium,0.8335076906563416,1.097618880179393,-0.0365319529356664,3.4347142104069346,3.401827532457084,3.426444618141298,-1.962521297236599,-2.5096488706101505,-0.882289534401091,-0.1300391484279275,-0.5311482966299108,-0.458393420703397,-6.698608155487263,-2.907852904584612,-3.448969760176703,2.998263410640045,2.6084530683124068,1.7391951209934464,-2.9731941138862186,-3.280216520520221,-6.3731863248701766,-3.2141703519389933,-3.498459088802739,-3.7014697949742414,-2.462493556787901,-1.913271675522023,-0.6395439950911018,3.975888226768325,3.996587799471065,2.8060091090531127,-1.0158504380615692,-1.112449256747039,-1.9536323784565608,1.9913265762889736,1.9066246857082327,1.6115048772951457,-0.0939915782716472,-0.3337718068781088,-1.651320222218731,3.216632804258369,2.5009669429642525,2.654731920311192,-1.9327261420613475,-3.079354129296496,-1.2653253326167466,-0.3276677305704034,-0.2750353052638291,-0.1718390121852764
ROS TALE Del-1,-0.9702993304340934,-0.4277454624671102,-0.5665186846288249,0.2214706232509904,0.1916915466476917,1.4464213433125648,0.5971907010334774,-0.1304471183423547,-0.5447938412061131,-1.1064793956331325,-0.903676408448334,0.149086802310594,-0.4467036207243067,3.1060490661377504,-0.0464431261546616,-0.9455145854994264,-0.4161624042731401,1.6558064628542717,4.039539003513186,2.2805430915082323,-2.255609822506252,1.9934736231664707,2.083970692463064,0.30934420442901,-1.4240293285556005,-0.429970995215069,-1.2341224291907018,0.9107919748518432,0.64520159041869,0.8348918843806326,0.6808378986271721,0.3964555065135198,-0.1700768617115724,-0.316277035888363,-0.6990843779592639,-0.2235433035123748,-1.6601398409561834,-0.2594921567411914,0.062049344269643,0.517649608555498,0.3578975369340467,0.3158515506611646,0.5047994755681051,0.4098325074979263,-0.4394981475880612,-0.1358094689222881,-0.7059479427325864,0.1476264300090932
cyoB/kdpE/qseB KO,1.0618866716721986,-2.562810680849878,1.937623722587628,-0.0899376651771206,-0.5850679185126866,-0.5028861990999459,1.7753725860513014,2.6267735357572475,3.926902876502644,2.6742523095438986,2.3355862665131544,2.67100114667325,-5.10108505607286,-0.4931065349809581,-2.293826057256301,0.2242925294121693,0.1731361509133129,-0.2140100132584386,3.854251265854051,0.4598488016762165,-5.080149267672108,-0.2025389725274478,-1.113610891696307,-2.395413707619781,-2.866799555182708,-3.1119011024899352,-1.3094616416482756,-1.0242131831816377,-0.5038607088947237,-1.4566769955002667,0.8143714256617933,-0.0010620338294619,0.6701030446605408,1.5957274346460562,1.8228173994133,2.009901861806021,-0.6356729575066197,-3.276069443370423,-0.7686932304106331,-1.7710675789887278,-2.052528358170341,-1.534777238810213,1.7123104162451557,2.62993665853936,3.519132224328124,2.691592063883216,2.632172897471697,2.956325071023853
