,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,E_coli_0h_1,E_coli_0h_2,E_coli_0h_3,E_coli_24h_1,E_coli_24h_2,E_coli_24h_3,E_coli_4h_1,E_coli_4h_2,E_coli_4h_3,E_coli_8h_1,E_coli_8h_2,E_coli_8h_3
b1445,2.808144873860694,1.9152465368181384,1.9222841451427837,1.50614622247623,2.0710692693940707,2.2063875054652247,3.040739628133702,2.988207348826776,3.567932339413895,2.995724615910635,3.066012645375431,3.147014423420506,0.0,3.868698478290266,0.0,2.3299484222992715,2.469293745132837,0.0,0.0,0.0,0.0,0.0,1.8920110918378736,5.1082575211437256,2.627032660459356,2.5931611974335027,1.7240628173679462,2.6065932625109665,3.1172748742768297,2.170776625490036,1.9088052629251824,2.9462099183164883,3.785952907739079,1.596167991215026,1.5762253180095518,2.1769902957662293,2.1460568147728605,1.6610945142236455,1.94766347041124,2.2391780276240616,2.437600975266926,2.33051715338204,2.4814897535607328,2.7687588298822847,2.9137601575942944,2.8050125768482066,2.9055549860138683,3.139882664763236
b1446,3.995607142036815,4.578325873663365,4.093539458946951,4.399036289569155,4.310347056975881,4.336805888180233,4.732485923967916,4.700298229479779,4.421797828152358,4.941115359329494,4.859674758531207,4.588477198608368,0.0,4.659454992331931,4.915965768150124,4.982718198265962,4.399529308979219,4.80369136326296,4.245661399463129,5.084560936299786,5.071955426598714,4.833689893530574,5.640571837057705,5.620486413586278,4.723865497098276,4.622600805420502,4.300077509415356,3.8445416623954674,3.998212829432483,4.450688557954324,4.719128066589876,4.643802680687735,4.544846520833608,4.920190259171815,4.840461971156416,5.038870931662035,4.597750350675209,4.196411490506763,5.1691345692683175,4.634533620625371,4.80434002859684,5.130863813596481,4.7505571753798455,5.026402322577707,4.522486779024456,4.994549588176269,4.923755455974833,4.704634697726097
b1447,3.200634295794212,2.844000022873662,2.8323705947393654,2.15162802809887,1.981743071752584,2.3054647023607995,1.878842865181496,2.046665269356068,2.426288285111677,2.5240531724619704,2.585785168321915,2.1823924072268803,5.763352767524841,4.01423356261374,3.3732715075494006,2.561678823945609,2.0755699010580404,2.537497466721089,0.0,3.857973702470646,0.0,1.856693630706574,2.4756872413217432,0.0,2.7654312166418906,2.0584788595025696,2.370163639306956,1.0789196319841332,1.7930356323389465,1.9466244428028832,1.4223845240839297,1.3535759964405607,2.0811081676585554,2.027066628870815,2.80800760396528,2.861772421632643,3.265103839839386,2.0277063335511567,2.200658000939921,1.955364652938712,2.15514252390163,2.2899158936606945,1.901915709889331,1.8729835645403257,2.488474521463863,2.5216616141723858,2.617742198331316,2.008166455362726
b1448,4.341380883777516,4.17044456614217,4.289240853477328,2.9749809477194256,2.7672797407459004,2.4714348642688138,3.747323897246295,4.195827177163273,4.019029073572502,3.591812556616065,3.8425037646760094,3.314689998753603,4.931644560215395,4.55705103682467,3.235857298347858,2.9786917133966178,3.584819549877672,1.954394403342089,4.828970006996302,4.399487532313834,4.282980364576671,4.221583506381026,4.705270943271541,4.932866609137374,4.1506711405069385,3.854789566098369,3.83534057431338,2.242506713748976,2.605890213958257,2.640243946077318,3.9489441106071617,3.862613315618238,4.017074290138091,3.702986745965053,3.7157423337848856,3.457725654954648,4.615092420412214,3.847741461212373,4.337242922713609,3.216549887931436,3.423269339457834,3.46417706987162,3.679884059096205,3.842843191253741,3.735180547399631,3.625961351497688,3.7953742309672167,3.488463520808593
b1449,3.5286928861114766,3.8449322779463975,2.485473206257262,5.095246936241777,5.364063841728447,5.032749672242921,4.866230352328694,5.022064786009722,4.290023917456534,4.814528222037289,4.85934561648189,4.894620568948916,3.566763181902032,2.1813776652466346,3.62812690214508,5.005688595511936,5.30334849679545,5.15149732063907,3.4663767961006022,3.615881581049855,3.8843922890425664,3.587181006850149,2.654573756341392,3.223303338896067,3.4585430564340407,3.781023540123518,2.051455681620878,4.749010220317937,4.9850613538599005,5.191631615042025,4.922534337857856,4.91567978913623,4.702040711690716,5.22623940860863,5.1682803560586095,5.226730966985032,2.6922887834522995,3.847741461212373,3.531262674334153,5.54152029317953,5.741270647974038,5.754756725217139,4.90840157549811,4.758256449862177,4.376329139374243,4.77891517303254,4.774278431868179,4.828366154079341
b1450,2.052032662705941,2.3660959062701075,1.8054794021749303,2.9808076373498027,2.8332561168156105,2.681634682739292,4.499777699346144,4.715679745565649,3.720958329239531,3.259113325558682,3.2780556628011768,3.075545923014121,0.0,0.0,0.0,3.162195272606153,3.343260521482113,2.817831687431372,3.225797601839884,1.983222110872986,0.0,2.747363182893313,0.904867656248886,2.83937001756866,1.1121075860290677,1.6981220844620664,0.4285157540770963,2.692879364929836,3.05876960086854,2.410863923619212,3.683228736594414,4.333957719829822,3.298171293390333,3.197393530218967,2.9289816170254706,3.295899634960634,1.002909645330499,1.4685407171718472,1.231849894511111,3.167853014258258,3.723392462818854,3.3843200898054517,4.2142435253888815,3.763881273364376,3.945695935893076,2.9602201413280445,2.9093882015609025,2.596740585387236
b1451,1.4450426177793414,1.3252527937035212,1.6535441645575877,2.1726560894527247,2.0946836634801342,2.095991944751943,2.796937480772265,2.8415443098262485,2.732378359734355,2.1477286425237025,1.896299097479343,2.0898064705199744,1.8961229913029412,0.0,0.0,2.7462743499986533,3.0436977230242013,2.6713273451573865,0.0,0.0,0.0,0.0,1.7335001700138015,1.8083371689894063,1.4425438790067393,1.065073990310835,0.8920346564967762,2.2309649390124524,2.3649828864362146,2.374366790494468,2.035322813694433,1.990532348090054,2.250072368669598,1.7247794300590782,1.8048509097078675,1.9373875172271344,1.3277133349662715,0.7677463087642178,1.1539495614646051,2.5043297878602617,2.634747999829945,2.560942859168444,2.6550657475784,2.678794162572674,2.745875715280601,2.2807318878775438,2.003915982003227,2.3436455264097367
b1452,2.381702049765909,1.8330244664297743,3.578624663059784,2.725191514767022,2.499000114995483,2.94962947895154,2.133167992581744,2.1111591801423275,5.036458305712386,1.922322324793919,2.0856558705536337,2.130866995287084,2.502101741873372,0.0,0.0,3.1037069225013534,2.5954496150963866,3.032176919221256,0.0,1.5952576738953888,3.189669958218372,1.7189051262947277,2.3251982833816807,2.40692142983876,1.8972720587630487,1.359894270652672,1.6311615035011144,2.665029872890837,2.8488451226666083,2.1052792139638616,2.0965450376263965,1.9453732577877432,2.164241234559811,1.834814751822469,1.7611822067351393,1.6246293163161034,2.0743217080791982,1.8260341293513311,1.6153812471000917,3.0030135617142912,2.9627028209074737,2.919584564245185,2.0395160815023528,2.200095127918375,4.615197698197071,2.015962944993632,1.9209374813974367,2.518491338797012
b1453,1.8765699334634875,1.5838980116556498,2.0356940820648104,1.0552080764359162,0.6266252957380928,0.9809026222293152,0.6545731747176631,1.1240452157326088,1.8996595357020416,1.2468828612504508,1.4990760984958391,1.1851515957310057,3.211087906851924,1.8622308745639105,2.885040241432188,1.027342855373795,0.8128996605216202,0.5299684808785976,2.462413757797137,2.4955683412095127,2.223678894638925,1.7685384937008473,2.102586352531894,2.5585976791897806,1.3474847268030905,1.3173776360803349,1.9455719901907396,0.8985848837924967,1.2050448907488318,0.9750785644518432,0.5106793844439024,1.0016411569905883,1.1326926452882111,0.9544493443231584,0.995485124624468,1.1189255522495012,1.2422905190787776,0.753502423654804,0.7313281959885998,0.6470897895261695,0.9485334862313176,0.6866862468375478,0.820331131979249,0.8106207600330174,1.947063959745141,1.4607329968702112,1.4023783816339357,1.5216014574652257
b1454,2.0341822223733863,1.7731558794444382,0.9720289950441456,4.587262614176498,4.852411612340743,4.59623258237913,3.4784351063951253,3.616908690614572,2.304051916353219,3.85546616736834,3.952034643927041,3.403732621416627,0.0,0.0,0.0,4.294120299602804,4.358419946154113,4.369829461714597,0.0,2.674535648300864,0.0,2.182422895497889,1.4283496117790009,2.909948816382651,1.686127051735178,1.787792557288579,0.6231504855681939,3.7543054601384855,3.9752687932592448,4.057740466137671,3.632278419747387,3.980923331652704,3.3866313005383533,4.617522296311648,4.688246893317851,4.10833574354183,1.096327502850236,1.882141521214836,1.546143627727131,4.249612193464728,4.644544671699128,4.671483835655776,3.5536663269752693,3.018733258960125,2.585192360889579,3.669377482829701,3.6351817772677,2.885182644068987
b1457,0.7841299670727311,1.6430036542630142,0.8004410447833636,0.6988217884515239,0.6057195480012809,0.0,0.1341183118230362,1.834627053735205,1.2868700908004709,0.3561289028114172,1.299700313665462,0.3470614499585805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128504506771393,1.8912933324782,1.32417587238286,0.4403515561798025,0.0,0.4176515492592474,0.8749188167406879,1.063733290353334,1.2481798504958188,0.1858095174222637,1.1397139264093576,1.122728673754818,1.026995775350017,0.2926940963384715,0.0,0.0,0.3291556003203688,0.5490995944169147,0.0888316470412062,0.24080660657647,0.6291896337040568,0.5291678710920209,0.4189355154991128,0.218377074067559,0.0
b1460,0.5437576833653345,0.435116004975734,0.3163889700090264,0.0,0.2352762387151123,0.2428507636766079,0.0591845659217048,0.3595649695047749,0.2600211550048883,0.6141354919871032,0.3589272855706185,0.211073079824053,0.0,0.0,0.0,0.387473598728679,0.0,0.0,0.0,0.0,0.0,0.5380916080858924,0.0,0.0,0.0819340645143046,0.2393921669460039,0.5785274824370632,0.0,0.0,0.0,0.591070410175304,0.3967730789746311,0.4744878773863281,0.7903197254605769,0.4619344483335791,0.2824449859151187,0.4560229891219036,0.2129689291410589,0.3494031027580111,0.0795435151191914,0.0850826719973548,0.3039226507933579,0.1094488277949411,0.2357295738418811,0.465377462569697,0.3270165274614668,0.0986460080494126,0.1751687552695633
b1461,4.058186738710982,4.109722932567663,4.111475553634417,2.177983044251175,2.260987072723448,1.099758396495778,4.07363257687502,4.397477885020971,4.382017476360431,3.873149891559871,4.040611501018395,3.684460594725448,3.9486952006553566,3.579608760774337,0.0,2.322203126714679,1.8501598099487573,1.701103651174995,0.0,3.9982558128341057,0.0,4.548656678474891,4.807817078061922,4.681701755054706,4.304319822926578,3.913320797269912,3.518580654818916,1.7346717251267587,1.4374720676086925,1.7598731604547853,3.928670136920482,4.0568822745470206,4.480120737467004,2.866589633950683,3.318797430552356,2.9429958353068466,3.73907247713289,3.8770924585175,4.590482350479175,2.0331022205794778,2.287063436849241,2.6141337206818758,3.845953305830876,4.251826055237436,4.904510428666881,3.842602096599552,3.756814065995292,3.827803468327684
b1462,1.845645864239685,1.840732180344586,1.171586077310687,3.276998631759931,3.4277456459513997,3.0960270121113407,4.25138325782467,4.003727743406354,2.5059087323963563,3.9034787763233,3.821673708548936,3.81586009868424,0.0,0.0,3.145981824269545,3.607470288446185,4.253114180047568,3.1385268128757096,3.3757084609726293,2.1188381595739,4.190603181639184,2.8937343901541634,0.0,3.2615472465373143,1.8373527668056064,2.035254620761384,0.8781434140457698,3.2836811349246338,3.340550027005709,3.9117864359467074,4.072906854301662,4.198321198461084,3.619946818965024,3.9167762048777535,3.764981860680335,3.7533852912660977,1.9931926980258,2.1894358721521963,2.628090385681037,3.7580655348270895,4.091218352981446,4.234281575955959,4.110652088530235,3.8507215488599824,2.710551950129031,3.5633632210211834,3.6780512906242646,3.92986074927682
b1463,2.1599502015201213,2.26266949725772,2.54977275191942,2.8922526375666058,2.778310689762115,3.006192016897448,2.587124926479901,3.168725602624903,2.2803655287175126,2.537016526481505,2.595573943001275,2.3105839178427323,2.7126910402821736,0.0,0.0,2.8643152561966234,2.7617706777563424,4.038860097841849,2.997246927747058,3.0316593079087144,2.7480509847341468,2.7927793633790547,2.532503559228014,1.6536712638124629,1.9575509818131145,1.8065137126342172,1.6304627810609462,2.9482460790211458,3.144026526872392,3.1509844642056253,2.3278506474976397,2.5044030733643177,2.760353588708562,2.5856519240327254,2.55229407421652,2.8550632087005527,1.7502843152054754,1.9200800986419744,1.801493865806866,3.005397857478361,3.1074704246627127,3.538438630238329,2.538335415606497,2.837742891582134,2.298592444578154,2.44635272085286,2.568991098066568,2.591545231925722
b1464,4.746774992778665,4.5320764871829935,4.514259622040513,3.759746592047357,3.714382071224101,3.596866990448702,3.9940181512399446,4.021001393440191,4.244726695398822,3.9989954753814514,4.03847333383326,3.6833534654271,3.712182094393244,2.9574384213174296,4.171560567362838,3.805283463588067,3.826497764964007,3.243565423722417,2.944889093762166,3.6466079298576815,2.696492170342411,3.2726450257442434,4.201370264620267,3.367108691910569,4.441970616892423,4.30152649787084,4.253426148324564,3.186767642912542,3.199730853133925,3.1747892225988403,3.893468950259847,3.686845200321276,4.094688578120511,3.7215065841334103,3.9893185771664217,3.8369126775213935,4.4046678744064325,4.013401260733444,3.9421705834080383,3.882418520721056,3.931405281068,4.008308923312486,3.930667789382516,3.992959395192584,4.182586670890771,3.992732915801057,3.9643777485826863,3.9205355330306073
b1465,3.8796028637380977,4.0682499655561495,1.9229107678099775,2.224539160027745,2.6489126840649795,2.4471676489334904,5.1108431443378,3.916947585623833,2.331782169285157,5.494812622344543,5.564799388797099,5.58475208724682,2.9166214522831195,0.0,0.0,4.058554300842393,4.123703166013243,3.917213052984848,0.0,0.0,2.9524368262953247,1.5195034591238794,0.891666261862728,2.442361581361625,3.120989106235968,4.365303531136215,1.285360009627421,2.421561705870856,2.730406420245517,2.072430781135663,5.933608419948257,5.852792940279182,4.07879814997628,5.455472987473544,5.524049486495029,5.639937810035784,2.623358898873144,4.003584417256709,3.1856220767824963,2.168016920427354,2.6685239684847817,2.5489592708788003,4.958341385196625,3.712231080726924,2.762632264539736,5.488522680749776,5.62963746018012,5.574982431826701
b1466,3.960019508997289,4.153758402318221,1.9222841451427837,2.2242884119228723,2.5860875378891124,2.574463034702751,5.254584878876701,4.311003919147269,2.833732414854063,5.861104580715,5.76338213003364,5.588858419186669,0.0,2.543176120276602,0.0,4.152967608580181,4.1170632893647525,4.09003470130884,0.0,0.0,0.0,2.850749559028947,2.5067813501536573,2.4224877093296904,3.240615467304836,4.341881463856458,1.026655599951229,2.6065932625109665,2.905139921961053,1.7101218116273926,6.021334912016132,6.094969931546249,4.226111364980315,5.746012911289569,5.709428424719704,5.742470771741304,2.334166720203492,4.106124660420138,3.0867766055022905,2.4169412050616423,2.943889232544774,2.9672084198177155,5.1071390571435344,3.934070040477433,2.880371092289401,5.739805857060724,5.841530517612586,5.7614788540315605
b1467,3.999911504230615,4.337585915874664,2.1011728522731565,2.831273955405984,2.9144523422814577,2.6496292927437683,5.622216245609925,4.8036387768639015,3.0179756876278843,6.105871414740439,6.057260447290403,6.166122780875032,3.1827377558843395,2.4474976685485945,1.6298251810547415,4.450054485411151,4.605727604481931,4.452198286098639,3.083787447789636,0.0,2.1973611429570523,2.7856908948090267,2.5191881219422125,2.0722083966288234,3.229014723434156,4.48467656053535,1.3712565910069638,2.7077677657698414,2.926626953738744,2.583484790038897,6.237966021664062,6.391370384476454,4.863187477205986,5.890276198893441,6.020998959283117,6.145199909217517,2.3874813443241187,4.420499497583779,3.5207310232272064,2.650467664063858,3.0350779119064617,3.0518661066525548,5.68307559849504,4.5210230585410125,3.265219551946316,6.091398941615021,6.176788079454791,6.07424082555727
b1468,4.1512627833835225,4.641139811691774,2.73062971527304,3.209449015900773,3.231606504587203,3.020787527241472,6.337230358678147,5.64049815042261,3.6026543723241096,6.403614278196772,6.281855345215966,6.411727957030386,2.355683306034868,2.4767343671003594,2.051296971372276,4.604760655114752,4.783617165950959,4.49793036438835,2.632658585719437,2.040341842731407,2.8634678119950743,3.148967523125094,2.588765907774648,3.4526090112921,3.2696455329855865,4.251594758075692,1.646846591700066,3.141042332568055,3.352529959428161,2.590757255106679,6.717606700540473,6.901997186799231,5.209841475234053,6.173750522032235,6.279390826405124,6.327498556929462,2.5064037281668017,4.8962359539610345,3.9767564959894193,3.026002502446136,3.343867406704674,3.2556035581543483,6.383741897931813,5.230958775243925,3.830722808569469,6.362945107787723,6.369332395271421,6.3652224966884665
b1469,3.5655797451256857,4.177501195558336,2.2219588658692384,2.954907762488071,3.1261349393085243,2.9620816736783624,5.905049477847934,5.468628503794072,3.1511763094806318,5.349717867682717,5.214941524616206,5.301936743039335,0.0,1.9275512469825429,2.3152629239821105,4.275179583121059,4.468755705437034,4.09215612411562,3.577178226262518,2.5663294279342908,0.0,2.079581801683367,1.3408863304161418,2.62973367381786,2.29015387385808,3.284027278970815,0.6739234188369315,3.246027054751065,3.401933324504579,3.0102527156937,5.791654280682786,5.955079996196087,4.581983768272574,5.485158019921066,5.376375728294116,5.642397770596604,1.8153873216976515,3.563639319212237,2.904394142516818,2.8834154929138904,3.369374735433152,3.3641849700920203,5.855861989351855,5.034243776472556,3.632492721546089,5.343369302702804,5.29497278041489,5.242599011200338
b1471,0.0,0.0778491759408718,0.0,0.0,0.1907030363974383,0.0,0.0,0.0,0.0,0.0,0.0621537592692243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889957685679997,0.0,0.0,0.0,0.0,0.0,0.0,0.1126273755970189,0.2090650061354478,0.3276871793952978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612515668136902,0.0,0.0,0.0,0.0
b1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1473,3.474855159729056,3.340442592269426,2.6892887211947483,1.5557205015590156,1.6519925464938314,1.3892836050356272,1.796799800459473,2.0159372849494424,3.119228350934196,2.244278365938959,2.1896389432061065,1.7127492764280523,0.0,4.1856936821099096,2.73270343872448,1.3988146664034613,1.661420652974876,1.749943453584676,2.9576964172615314,3.971180944597711,0.0,2.487035776002271,3.0961667547072107,3.380159361439889,2.958634946925238,2.926716348964576,2.526762924164651,0.8056726356990931,0.6160734473466599,1.0250385586547908,1.5835775142149056,1.7601502059610088,2.628955657214408,2.1849809794827624,1.988893218095205,2.257042077618049,3.004665726498353,2.676836535458825,1.6902630391147424,1.7944689155091995,1.8971532317486128,2.16121368729328,1.7267215550018904,2.052227692506674,3.417974254948211,2.162590892483094,2.0980500828063198,2.025680860948018
b1474,4.283946523667456,4.197289286791495,4.817160896404595,1.0306961369251972,1.245232368763714,0.8471539970317244,1.8828652376018635,2.210957930795455,4.086721046036912,2.590597988506927,2.290422322513339,2.3419881751172538,4.550974142753713,5.58329323734019,5.291177870483363,1.0171804769934192,0.7074940718461633,1.0005149579164647,5.778284410754754,5.678920966633835,4.775895547891519,4.733827314275735,4.6828405158549,3.68157866900024,4.448524957541962,4.09475026455104,5.442122756582003,0.5403437980836516,0.8391275512376044,0.5097794313853901,1.95934313360708,2.0242610846536686,3.9561167466669502,1.499857157497077,1.709547183835638,1.7559025303570384,4.423496482442857,4.440827437791992,4.080251520495166,0.7834652034808365,0.9257975939857316,0.8930798565109263,1.9014003029309368,2.3475791104357437,4.061038513220451,2.750887563788278,2.3266085668915792,2.2049713870464105
b1475,3.4599629494678767,3.7596782346092543,4.269379107065998,1.2481478614298658,1.0358653787975594,0.4250868017382734,1.2320647782060976,1.807617687500647,2.9803257543930144,2.0094764847451967,2.008065960704185,1.4458890334645929,5.003592246923303,5.361259670073663,4.920665688940138,0.7957138273498796,0.5357449543009134,0.7814054046792189,5.209032057442396,5.140251347756628,5.2072279659593805,4.367332918422881,4.143403233418929,3.723255486498104,4.130531031706402,3.989922770840532,4.877786123656242,0.9085831173355924,0.2491377551176211,0.0,1.1219399974963165,1.253556822134533,3.43685500286957,1.2381884650765742,1.6628878810287384,1.563123454332361,3.7246286541171294,3.68200715630681,3.9012678424567326,0.8682670430124837,0.5215086132664153,0.6746221513143601,1.5817656551374657,2.100720516536754,3.442469071919888,1.821754686295873,1.935463417262416,1.5626403731779597
b1476,3.833351320220083,4.115786810049778,4.4560630555138525,2.4386120479618,2.515700848509911,2.184375702398932,2.179740216030765,2.4231259480406595,3.121631086075117,3.0348938537781067,2.894700927308099,2.5452243853685887,4.521807616520552,5.745617409029516,4.8442401126561245,2.5908802742092,2.85092768020895,2.6263674018039915,5.914199971199338,5.998958415742691,5.025299847475192,4.712059031301214,4.782394868330556,4.6527193331272825,4.39824190905828,4.562577860219093,5.026853954891248,1.847442929896535,2.243118791884148,1.7613911514163294,1.9972441326949608,2.0687210312896185,3.587319909739469,3.0959454251410103,2.981329319826284,2.9818507346792207,4.331869783005092,3.9544427477190895,4.355761532251375,2.6043610427929447,2.408097959874783,2.606763588994897,2.1681076967512127,2.6544877436488017,3.5735579721827304,3.105844524235025,2.9551481914278765,2.588889484368585
b1477,4.209042392589915,3.783118808828363,3.785493384584344,6.155919073663423,6.254296890419402,6.265835207767879,3.790920143616141,4.149990598268765,3.873115696723096,5.17985421477564,5.2862176680212585,4.948244538057821,3.755720348705568,4.064623609763974,3.81738191135391,6.134872972682573,6.1844954958750975,6.140890441756602,5.424773627707525,4.771899297457956,4.474493787640578,4.007793551819916,4.085327984794908,4.9344329515443945,4.221061245543121,3.9999110344733793,4.146230935108473,6.328755257348444,6.442978826722815,5.72613418645135,3.9371840388258335,3.849787673768927,4.056170428861567,5.524631587800211,5.755902737086205,5.723948813628053,4.195790504047713,3.356772667819926,4.220579562980921,6.187997410827726,6.110969639551839,6.07219717985047,3.739279331804052,4.042980409177317,3.964945097666784,5.035518781084405,5.207161895711183,4.82207170179572
b1478,5.019356558355277,5.110577292373687,4.044545020354871,7.221578199783239,7.3386450199831215,6.948467579579426,5.278877988410088,5.107392269058444,5.531982113916391,6.848812756045358,6.943659052962219,7.434016972587194,0.0,3.227047094173253,2.986207535875241,7.712855373425126,7.835865415114111,7.542819389846531,4.570028575927978,4.95121190244362,3.2369041496028577,3.252250394317341,3.3373307546669766,3.686388137428414,3.843919447017406,4.633779887818019,3.177858122317326,7.183702020789782,7.253401789503423,6.662034087529697,5.933271838106926,5.850562665470411,5.320059701949014,7.190557235400344,7.293081179889784,7.134456287663921,3.741965096162613,5.177870942923028,3.692187899635611,7.553228980532567,7.870595114803099,7.903773555060088,5.362029617096676,4.827911949812002,5.516157984058439,6.805804502938312,6.928752872964283,7.598055248571952
b1479,5.869594425030005,5.690180459418537,5.804366803390005,4.691600272661021,4.602733935460543,4.468581372198589,5.350179599135963,5.691529611820119,6.262658053139448,5.121753827126289,5.063277001697967,5.036144681882815,4.596537077288022,4.471310619825369,4.5064398646603925,4.764742687263682,4.777729289724628,4.532494386093787,5.549081765451384,4.819367902211982,4.70233369667312,4.944200681389784,4.727185720752362,4.583512851038007,5.133483259499168,5.07264377036653,5.209360247377727,3.991303700205649,4.248640677179001,3.701809277379768,4.927064230137825,4.851769969624072,5.733201286288492,4.538181635041106,4.830211382559256,4.506470758921823,5.385152591637134,5.2028111206664525,5.393352310998272,4.486870277130821,4.830586398511888,4.933257745968768,5.462766157878642,5.549789725774896,6.1721596595167805,5.30220958747149,4.863150071486975,4.833828489433744
b1480,7.270134280482376,8.301908286512822,6.075780508418388,9.065689341402411,9.15396241842342,9.296531896838848,9.141325242337931,8.6661707686548,8.119415560033708,9.219211884068788,8.871314731489761,9.442447645471724,6.538184212603189,6.027717420828508,6.9192711552929484,9.729988480324218,9.761579805877098,9.658699153709328,5.860764382987661,6.965485348635129,6.575956666524049,7.545329710654066,7.114494648281274,7.732327961821013,7.364058521153217,7.901997634001408,5.180977603847211,9.2045454400064,9.174318526179707,9.130437329578148,8.946211761124834,8.84642506977924,8.936015899564401,8.866468728252592,8.558067293184385,9.12129767781518,6.758620518867811,8.339342623101054,7.358523190430299,9.235114008050564,9.264522673036982,9.405361609043869,9.018469029970792,8.646676793566591,8.353119820832749,9.10168561651938,9.249354337047183,9.264564507503655
b1481,1.1883896906694174,2.0560737653726737,0.330602087472535,0.0,0.0,1.5298150466704867,2.477556607329352,1.7808758045183184,0.5774981998339033,1.069244932615054,0.6164501205957451,0.805148022237275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883775390081383,0.0,0.0,0.0,0.0,0.5717266467813582,1.2707743676468597,1.1887544779553831,0.4240826099250292,0.4154865425988424,0.0,0.0,1.4896969688518669,1.5090313746414905,0.6268059145527064,0.6600769229171076,0.0,1.6604844762819169,1.9680857745779492,1.081690908418376,1.110606947233177,0.5980695971602792,0.0
b1482,6.30081754119002,6.898172585089438,4.424548798376894,8.304246642318752,8.367493114709621,8.225837038024235,7.206857272935105,6.501429561315425,6.015104653329527,7.600001788200019,7.58147793340573,7.53385590969523,4.711449372502389,5.427531725894138,4.309043301365508,8.291693760576923,8.438664062987279,8.087994935727398,5.414348706380093,6.22125348168928,5.555048734673396,5.992869326972563,5.6668693460386255,6.140887749055101,6.039458255508944,6.872254785099279,3.5321224626095056,8.425185625879546,8.427502820476207,7.843234479138963,7.9544233640249296,7.659390884476365,6.6536606200759,8.188709093023167,8.028681368000738,8.058164708000685,5.532108931921307,6.967341940766402,5.587013761628434,8.319996434062569,8.33458240234859,8.26754297263132,7.1941465771578565,6.506665950442433,6.3550145357694285,7.713753332514053,7.622646650523046,7.610540637324672
b1483,1.344332477501825,0.8489855587293166,1.0706194464037049,1.5728780130333506,1.447740047631645,1.475102833598261,1.5558604521473804,2.3647704178901625,1.431986332296516,3.3258146896598406,3.261562226797272,3.551573357814921,2.627590161376053,3.985216317363128,0.0,1.999464572975047,1.7468096183307402,2.187858907880448,0.0,0.0,0.0,1.0110161687164725,1.1360811271161608,2.1648982351306163,1.342245203730418,1.4100916077040444,0.8523855267812711,1.4583044935383045,1.061499714794774,0.547405753365984,1.1775994982953977,1.898337665960782,1.5966555105342062,2.301015980789889,2.8168022541603244,2.336059969077559,1.2722723756104626,1.036546161967669,1.4055527202698186,1.580798770434444,1.68852077250958,1.7310600123022466,1.603866126437158,1.917472384779479,1.5136899551769325,2.9530768388518327,3.2769923498532165,3.9104267016074696
b1484,1.405944821422486,1.321078053429054,0.9666606849865708,1.7622586983669688,1.5404848451005104,1.5003337201439635,1.5960042478940375,2.0122419357735453,1.115969797544453,3.418304195832539,3.3941014076139777,3.6679401873204895,0.0,0.0,0.0,1.8643547695894456,1.995351849925867,0.0,0.0,2.2466919503831635,0.0,0.5994152272738963,0.0,2.109582246096652,1.212135507847052,1.4640761911264446,0.7762056319149022,1.296245745085311,1.188796782003106,1.4336906772335736,1.3531517570918568,1.311479626721628,1.3604124995616766,2.5486877219444763,2.9869790751621927,2.75128771602435,0.9153267866153,1.159185601489238,0.9700409598890632,1.76885458512004,1.7592825702300705,1.9842360330183777,1.4023009672665196,1.6768149472266634,1.3165994568226336,3.0194304114591,3.2496795812777357,3.968422680036724
